映射方式,专业ID,厂家ID,设备类型ID,告警对象类型ID,告警标题,厂家告警ID,告警解析辅助字段,厂家告警级别,适用的厂家版本号,告警类型,层速率,设备单板,网管告警级别,网管告警ID,告警解释,告警逻辑分类,告警逻辑子类,该事件对设备的影响,该事件对业务的影响,告警标准名,业务类型,业务信息,是否与对端网元相关,是否上报集团,告警唯一标识,发生时间,清除时间,省,地市ID,区县,网元名称,网元ID,告警定位对象名称,告警定位对象ID,定位信息,告警清除状态,网管告警流水号,设备类型名称,厂家,timestamp,告警发生与清除的时间差,告警标题出现次数
标准,8,713,32015,32015,机房温度过高-触发值35.2,95010,传输节点,紧急,,设备原始告警,,,1,0500_001_095_10_095010,,,,,未取到,,,,否,否,122269452,2019-09-14 14:40:24,2019-09-14 15:20:13,湖南省,2011,鹤城区,怀化鹤城区顺天铁通数据机房,,怀化鹤城区顺天铁通数据机房,,环境,已清除,2094545918,动环其他,中兴,1568472024,2389,1
标准,6,5,1403,32004,ODU_SNCP_PS,1-12541,,2,U2000V2R16,设备原始告警,速率无关,光线路接口板,2,0403-007-033-10-000204,ODU SNCP保护倒换,通信,倒换,可能设备局部故障,可能业务受影响,ODU_SNCP_PS,,,是,否,HUH-U2000-21-P_108829493,2019-09-14 14:47:14,2019-09-14 14:57:13,湖南省,2011,鹤城区,3-怀化鹤城区中心局－城域北环,,3-怀化鹤城区中心局－城域北环-1-0-4-TN55NO2 (TN5M5NO201)-5,,HUH-U2000-21-P:393219:/rack=1/shelf=1/slot=4/domain=wdm/port=5,已清除,2094536111,OTN,华为,1568472434,599,28
标准,1,15,929,929,NE3SWS AGENT NOT RESPONDING TO REQUESTS,9047,,1,TL18&SRAN18&TL18A&SRAN18A,设备原始告警,,,2,0103-002-006-10-003426,未收到网元告警,输入输出外部设备,外部告警,设备全阻,业务全阻,未收到网元告警,,,否,否,1039152_10.154.26.177,2019-09-14 14:48:02,2019-09-14 15:18:02,湖南省,2011,溆浦县,huhxpbiaodonglongNBNF-AirScale539315PT,,huhxpbiaodonglongNBNF-AirScale539315PT,,PLMN-PLMN/MRBTS-539315,已清除,2094538635,eNodeB,诺基亚,1568472482,1800,33
标准,1,15,929,929,NE3SWS AGENT NOT RESPONDING TO REQUESTS,9047,,1,TL18&SRAN18&TL18A&SRAN18A,设备原始告警,,,2,0103-002-006-10-003426,未收到网元告警,输入输出外部设备,外部告警,设备全阻,业务全阻,未收到网元告警,,,否,否,1039154_10.154.26.177,2019-09-14 14:48:06,2019-09-14 15:18:06,湖南省,2011,鹤城区,huhhcqwujiaxiNBNF-AirScale539268PT,,huhhcqwujiaxiNBNF-AirScale539268PT,,PLMN-PLMN/MRBTS-539268,已清除,2094538950,eNodeB,诺基亚,1568472486,1800,33
标准,8,713,32403,32403,输入断电告警,2010,传输节点,紧急,,设备原始告警,,,2,0500-000-002-10-000060,市电输入断电告警,低压配电告警,,无影响,无影响,输入断电告警,,,否,否,151518150,2019-09-14 14:49:20,2019-09-14 14:57:07,湖南省,2012,道县,道县乐福堂综合机房,,道县乐福堂综合机房,,交流配电箱,已清除,2094624341,,,1568472560,467,30
标准,6,5,1403,32004,SUM_INPWR_LOW,1-324,,2,U2000V2R16,设备原始告警,速率无关,OA盘,2,0403-007-033-10-000092,合成输入光功率过低,通信,端口,无影响,可能业务受影响,SUM_INPWR_LOW,,,否,否,CS-U2000-21-P_171588038,2019-09-14 14:51:31,2019-09-14 19:23:16,湖南省,2000,长沙县,121-长沙县茅塘铺汇聚传输机房-郊外环5-HW-OTN-1,,121-长沙县茅塘铺汇聚传输机房-郊外环5-HW-OTN-1-1-3子架-16-12OBU1(1561)-01,,CS-U2000-21-P:786553:/rack=1/shelf=1/slot=316/domain=wdm/port=1,已清除,2094551823,OTN,华为,1568472691,16305,4
标准,1,15,929,929,NE3SWS AGENT NOT RESPONDING TO REQUESTS,9047,,1,TL18&SRAN18&TL18A&SRAN18A,设备原始告警,,,2,0103-002-006-10-003426,未收到网元告警,输入输出外部设备,外部告警,设备全阻,业务全阻,未收到网元告警,,,否,否,1039283_10.154.26.177,2019-09-14 14:52:19,2019-09-14 15:22:20,湖南省,2011,鹤城区,huhhcqdazhongpingNBNF-AirScale538826PT,,huhhcqdazhongpingNBNF-AirScale538826PT,,PLMN-PLMN/MRBTS-538826,已清除,2094554048,eNodeB,诺基亚,1568472739,1801,33
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927EC92441290943E05352801DAC651E,2019-09-14 14:52:36,2019-09-14 15:15:52,湖南省,2012,双牌县,双牌县南岭(移动重保站）,,双牌县南岭无线机房,,,已清除,2094555737,监控设备,鑫天兴,1568472756,1396,81
标准,1,15,200,200,ASSOCIATION ROUTING FAILURE,3156,,Minor,RG30/SRAN16.10,设备原始告警,,,2,0101-002-002-10-000411,"关联路由失败,M3UA下发信令消息到STCP路由信息错误",输入输出外部设备,内部通信故障,无影响,业务质量下降,ASSOCIATION ROUTING FAILURE,,,否,否,1039369_10.154.26.177,2019-09-14 14:54:31,2019-09-14 15:55:19,湖南省,2011,鹤城区,HUH-NBSC-07,,HUH-NBSC-07,,01 03 0d 00000000 0137 D201,已清除,2094562404,BSC,诺基亚,1568472871,3648,10
标准,1,15,929,929,NE3SWS AGENT NOT RESPONDING TO REQUESTS,9047,,1,TL18&SRAN18&TL18A&SRAN18A,设备原始告警,,,2,0103-002-006-10-003426,未收到网元告警,输入输出外部设备,外部告警,设备全阻,业务全阻,未收到网元告警,,,否,否,1039507_10.154.26.177,2019-09-14 14:58:16,2019-09-14 15:13:15,湖南省,2011,溆浦县,huhxplijiapoNBNF-AirScale538884PT,,huhxplijiapoNBNF-AirScale538884PT,,PLMN-PLMN/MRBTS-538884,已清除,2094576567,eNodeB,诺基亚,1568473096,899,33
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,91EC05C5345EA153E05353801DACAD34,2019-09-14 15:00:37,2019-09-14 16:12:42,湖南省,2011,通道县,通道县张里无线机房T,,通道县张里无线机房,,,已清除,2094585981,监控设备,鑫天兴,1568473237,4325,81
标准,1,5,929,929,基站时钟失步告警,29251,,2,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000268,当时钟失步检测特性检测本站发生时钟失步故障或疑似发生时钟失步故障时，产生此告警。当人工恢复时钟失步基站后，手动清除网管失步或失步嫌疑列表中的基站，告警自动清除。,中继与传输,同步时钟故障,可能设备局部故障,可能业务受影响,基站时钟失步告警,,,否,是,17375391_10.154.180.149,2019-09-14 15:04:05,2019-09-14 15:43:14,湖南省,2000,开福区,长沙武警总队门口(月湖兰亭拉远)HL-D3900461300PT,,长沙武警总队门口(月湖兰亭拉远)HL-D3900461300PT,,"eNodeB名称=长沙武警总队门口(月湖兰亭拉远)HL-D3900461300PT, 小区双工模式=TDD, 具体问题=时钟失步嫌疑",已清除,2094598626,eNodeB,华为,1568473445,2349,10
标准,1,5,200,201,OML故障告警,21807,,重要,BSC6000V900R011/BSC6000V900R011C01/BSC6000V900R013,设备原始告警,,,2,0101-007-002-10-001782,无线侧设备,话务处理,设备退服,设备全阻,业务全阻,OML故障告警,,,否,是,21375326_10.154.17.39,2019-09-14 15:06:59,2019-09-14 15:12:34,湖南省,2000,浏阳市,CS-HBSC-6910-02,,长沙浏永安新建HG-D3910119PT,,"站点号=119, 产生此告警的插框号=1, 产生此告警的槽位号=18, E1号=NULL, 站点名称=长沙浏永安新建HG-D3910119PT, 告警原因=其他原因",已清除,2094608888,BSC,华为,1568473619,335,47
标准,8,713,32403,32403,输入断电告警,2010,传输节点,紧急,,设备原始告警,,,2,0500-000-002-10-000060,市电输入断电告警,低压配电告警,,无影响,无影响,输入断电告警,,,否,否,660000004779,2019-09-14 15:22:08,2019-09-14 20:10:47,湖南省,2004,,宜章县梅田氮肥厂综合机房,,宜章县梅田氮肥厂综合机房,,,已清除,2094669285,,,1568474528,17319,30
标准,8,713,32403,32403,输入断电告警,2010,传输节点,紧急,,设备原始告警,,,2,0500-000-002-10-000060,市电有无,低压配电告警,,无影响,无影响,输入断电告警,,,否,否,220000004908,2019-09-14 15:23:49,2019-09-14 16:12:57,湖南省,2000,,浏阳市官桥九龙无线机房,,浏阳市官桥九龙无线机房,,,已清除,2094669306,,,1568474629,2948,30
标准,1,15,929,929,NE3SWS AGENT NOT RESPONDING TO REQUESTS,9047,,1,TL18&SRAN18&TL18A&SRAN18A,设备原始告警,,,2,0103-002-006-10-003426,未收到网元告警,输入输出外部设备,外部告警,设备全阻,业务全阻,未收到网元告警,,,否,否,1040952_10.154.26.177,2019-09-14 15:28:33,2019-09-14 18:43:33,湖南省,2011,溆浦县,huhxpzhupoaocunDPNBNF-AirScale377834PT,,huhxpzhupoaocunDPNBNF-AirScale377834PT,,PLMN-PLMN/MRBTS-377834,已清除,2094690560,eNodeB,诺基亚,1568474913,11700,33
标准,1,5,929,929,基站S1控制面传输中断告警,29213,,CRITICAL,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000255,"当基站同一运营商下所有承载S1Interface的SCTP链路（链路个数不少于2条，且不包括IOPS特性使用的S1Interface的SCTP链路）状态异常，产生此告警。该告警产生时,该运营商已产生的S1接口故障和承载S1接口的SCTP故障告警会恢复。当基站同一运营商下有一条承载S1Interface的SCTP链路(不包括IOPS特性使用的S1Interface的SCTP链路)状态恢复时，且该状态持续90秒（默认）一直可用时，则上报告警恢复。",话务处理,链路故障,设备全阻,业务受影响,基站S1控制面传输中断告警,,,否,否,37549591_10.154.18.9,2019-09-14 15:33:39,2019-09-14 15:45:22,湖南省,2000,雨花区,长沙跳马冬斯HL-D3900471460PT,,长沙跳马冬斯HL-D3900471460PT,,"NeType: BTS3900 LTE| NeLocation: 长沙| vendor: 华为| neName: 长沙跳马冬斯HL-D3900471460PT| alarmName: 基站S1控制面传输中断告警| alarmLocation: eNodeB名称=长沙跳马冬斯HL-D3900471460PT, 运营商索引=0| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=471460",已清除,2094756551,eNodeB,华为,1568475219,703,131
标准,1,5,929,929,基站S1控制面传输中断告警,29213,,CRITICAL,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000255,"当基站同一运营商下所有承载S1Interface的SCTP链路（链路个数不少于2条，且不包括IOPS特性使用的S1Interface的SCTP链路）状态异常，产生此告警。该告警产生时,该运营商已产生的S1接口故障和承载S1接口的SCTP故障告警会恢复。当基站同一运营商下有一条承载S1Interface的SCTP链路(不包括IOPS特性使用的S1Interface的SCTP链路)状态恢复时，且该状态持续90秒（默认）一直可用时，则上报告警恢复。",话务处理,链路故障,设备全阻,业务受影响,基站S1控制面传输中断告警,,,否,否,151549345_10.154.17.19,2019-09-14 15:34:47,2019-09-14 18:13:41,湖南省,2003,石鼓区,衡阳市区矛茶亭HL-D3900466949PT,,衡阳市区矛茶亭HL-D3900466949PT,,"NeType: BTS3900 LTE| NeLocation: 衡阳| vendor: | neName: 衡阳市区矛茶亭HL-D3900466949PT| alarmName: 基站S1控制面传输中断告警| alarmLocation: eNodeB名称=衡阳市区矛茶亭HL-D3900466949PT, 运营商索引=0| appendInfo: 基站制式=GL, 影响制式=L, 部署标识=AUTODID_20140927_5ba8db86-45af-11e4-8000-d46aa89dc, 累计时长(s)=90, eNodeBId=466949",已清除,2095311986,eNodeB,华为,1568475287,9534,131
标准,6,5,1403,32004,MUT_LOS,1,,1,U2000V2R16,设备原始告警,速率无关,OA盘,1,0403-007-033-10-000058,传输告警,通信,端口,无影响,可能业务受影响,MUT_LOS,,,否,否,ZZH-U2000-21-P_70174728,2019-09-14 15:43:48,2019-09-14 17:35:31,湖南省,2002,醴陵市,1019-醴陵市移动401(醴陵市乡镇汇聚环2)-OTN,,1019-醴陵市移动401(醴陵市乡镇汇聚环2)-OTN-1-2子架-14-12OBU1(1561)-01,,ZZH-U2000-21-P:525307:/rack=1/shelf=525307/slot=214/domain=wdm/port=1,已清除,2094751202,OTN,华为,1568475828,6703,22
标准,6,5,1403,32004,MUT_LOS,1,,1,U2000V2R16,设备原始告警,速率无关,OA盘,1,0403-007-033-10-000058,传输告警,通信,端口,无影响,可能业务受影响,MUT_LOS,,,是,否,ZZH-U2000-21-P_70174766,2019-09-14 15:43:49,2019-09-14 17:36:48,湖南省,2002,醴陵市,1013-醴陵市王仙(醴陵市乡镇汇聚环2)-OTN,,1013-醴陵市王仙(醴陵市乡镇汇聚环2)-OTN-1-0-4-TNF2OBU (TNF2OBU01)-1,,ZZH-U2000-21-P:525301:/rack=1/shelf=525301/slot=4/domain=wdm/port=1,已清除,2094752446,OTN,华为,1568475829,6779,22
标准,8,24,6016,6016,监控模块故障告警,,基站,1,无,设备原始告警,,,2,601-091-00-091015,监控模块故障告警,输出告警,设备局部故障,可能业务受影响,无,监控模块故障告警,,,否,否,927F85ED65967AA4E05353801DACCF7C,2019-09-14 15:45:09,2019-09-14 16:05:39,湖南省,2007,双峰县,娄底双峰县新耀,,双峰县新耀无线机房,,,已清除,2094756644,开关电源,,1568475909,1230,7
标准,1,5,929,929,基站S1控制面传输中断告警,29213,,CRITICAL,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000255,"当基站同一运营商下所有承载S1Interface的SCTP链路（链路个数不少于2条，且不包括IOPS特性使用的S1Interface的SCTP链路）状态异常，产生此告警。该告警产生时,该运营商已产生的S1接口故障和承载S1接口的SCTP故障告警会恢复。当基站同一运营商下有一条承载S1Interface的SCTP链路(不包括IOPS特性使用的S1Interface的SCTP链路)状态恢复时，且该状态持续90秒（默认）一直可用时，则上报告警恢复。",话务处理,链路故障,设备全阻,业务受影响,基站S1控制面传输中断告警,,,否,否,109260540_10.154.17.139,2019-09-14 15:51:18,2019-09-14 15:56:34,湖南省,2012,江永县,永州江永呼家HL-D390061212PT,,永州江永呼家HL-D390061212PT,,"NeType: BTS3900 LTE| NeLocation: 永州| vendor: 华为| neName: 永州江永呼家HL-D390061212PT| alarmName: 基站S1控制面传输中断告警| alarmLocation: eNodeB名称=永州江永呼家HL-D390061212PT, 运营商索引=0| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=61212",已清除,2094799210,eNodeB,华为,1568476278,316,131
标准,8,713,32414,32414,市电停电,92001,传输节点,紧急,,设备原始告警,,,2,0500-000-092-10-000025,市电有无,市电异常告警,交流智能电表、直流智能电表,无影响,无影响,市电停电,,,否,否,110000086436,2019-09-14 15:54:08,2019-09-14 17:08:12,湖南省,2000,浏阳市,浏阳市文市楼前综合机房,,浏阳市文市楼前综合机房,,,已清除,2094793094,,,1568476448,4444,4
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927FB757994889FEE05353801DACEEC9,2019-09-14 15:57:28,2019-09-14 18:41:15,湖南省,2011,洪江市,洪江市环保局,,洪江市环保局资源点,,,已清除,2094803190,监控设备,鑫天兴,1568476648,9827,81
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,927FC5A7652A8EB8E05353801DAC9B20,2019-09-14 16:01:18,2019-09-15 02:59:50,湖南省,2011,,沅陵牧马溪,,沅陵牧马溪,,,已清除,2094818297,监控设备,鑫天兴,1568476878,39512,81
标准,1,15,929,929,BASE STATION HARDWARE PROBLEM,71004309,,1,TL18,设备原始告警,,,2,0103-002-006-10-001706,系统模块与射频模块之间的RP3连接或者扩展的基带模块和射频模块之间6Gbps不稳定。,操作维护,操作异常,设备全阻,业务全阻,系统模块与射频模块之间的RP3连接或者扩展的基带模块和射频模块之间6Gbps不稳定。,,,否,否,1042240_10.154.26.177,2019-09-14 16:01:54,2019-09-14 16:08:17,湖南省,2011,沅陵县,huhyldianxinyangmingxiNBNF-AirScale376908PT,,huhyldianxinyangmingxiNBNF-AirScale376908PT,,PLMN-PLMN/MRBTS-376908/EQM_R-1/HWTOP_R-1/CABLINK_R-1001,已清除,2094819056,eNodeB,诺基亚,1568476914,383,5
标准,8,713,32403,32403,输入断电告警,2010,传输节点,紧急,,设备原始告警,,,2,0500-000-002-10-000060,市电有无,低压配电告警,,无影响,无影响,输入断电告警,,,否,否,122269463,2019-09-14 16:03:58,2019-09-14 16:49:01,湖南省,2011,会同县,会同县广坪无线机房,,会同县广坪无线机房,,交流配电箱,已清除,2094843609,,,1568477038,2703,30
标准,1,15,929,929,NE3SWS AGENT NOT RESPONDING TO REQUESTS,9047,,1,TL18&SRAN18&TL18A&SRAN18A,设备原始告警,,,2,0103-002-006-10-003426,未收到网元告警,输入输出外部设备,外部告警,设备全阻,业务全阻,未收到网元告警,,,否,否,1042377_10.154.26.177,2019-09-14 16:05:27,2019-09-14 17:16:29,湖南省,2011,沅陵县,huhylyixiNBNF-AirScale377026PT,,huhylyixiNBNF-AirScale377026PT,,PLMN-PLMN/MRBTS-377026,已清除,2094832690,eNodeB,诺基亚,1568477127,4262,33
标准,8,713,32403,32403,输入断电告警,2010,通信基站,紧急,,设备原始告警,,,2,0500_001_002_10_002010,市电有无,低压配电告警,,,未取到,输入断电告警,,,否,否,10265853,2019-09-14 16:07:42,2019-09-14 18:15:06,湖南省,2009,,吉首市排吼乡排吼无线机房,,吉首市排吼乡排吼无线机房,,交流配电屏,已清除,2094843602,,中兴,1568477262,7644,30
标准,6,5,1403,32004,ODU_SNCP_PS,1-12541,,2,U2000V2R16,设备原始告警,速率无关,线路盘,2,0403-007-033-10-000204,ODU SNCP保护倒换,通信,倒换,可能设备局部故障,可能业务受影响,ODU_SNCP_PS,,,是,否,YIY-U2000-21-P_46136378,2019-09-14 16:13:15,2019-09-14 16:23:19,湖南省,2006,安化县,166-安化县综合楼-HW骨干OTN西环二平面,,166-安化县综合楼-HW骨干OTN西环二平面-1-0-12-TNU2N401 (/)-1,,YIY-U2000-21-P:655526:/rack=1/shelf=655526/slot=12/domain=wdm/port=1,已清除,2094862633,OTN,华为,1568477595,604,28
标准,6,5,1403,32004,ODU_SNCP_PS,1-12541,,2,U2000V2R16,设备原始告警,速率无关,线路盘,2,0403-007-033-10-000204,ODU SNCP保护倒换,通信,倒换,可能设备局部故障,可能业务受影响,ODU_SNCP_PS,,,是,否,YIY-U2000-21-P_46136353,2019-09-14 16:13:15,2019-09-14 16:23:19,湖南省,2006,桃江县,95-桃江县综合楼-HW骨干OTN西环二平面,,95-桃江县综合楼-HW骨干OTN西环二平面-1-0-12-TNU2N401 (/)-1,,YIY-U2000-21-P:655455:/rack=1/shelf=655455/slot=12/domain=wdm/port=1,已清除,2094862607,OTN,华为,1568477595,604,28
标准,8,24,6015,6015,一体化设备采集器通信状态告警,,基站,1,无,设备原始告警,,,2,698-076-00-076003,涵盖具备智能设备采集，以及非智能的温度、湿度、火警、门碰、水浸、红外等采集；或者蓄电池采集、视频采集、节能等多种设备的综合采集器通信状态告警。,采集设备通信中断告警,设备局部故障,可能业务受影响,无,一体化设备采集器通信状态告警,,,否,否,9280099DAEB7E45EE05351801DAC8BE4,2019-09-14 16:21:33,2019-09-18 12:13:55,湖南省,2009,凤凰县,凤凰腊尔山C网基站*,,凤凰县腊尔山镇夺西村无线机房,,,已清除,2094893850,监控设备,鑫天兴,1568478093,330742,81
标准,1,5,929,929,基站S1控制面传输中断告警,29213,,CRITICAL,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000255,"当基站同一运营商下所有承载S1Interface的SCTP链路（链路个数不少于2条，且不包括IOPS特性使用的S1Interface的SCTP链路）状态异常，产生此告警。该告警产生时,该运营商已产生的S1接口故障和承载S1接口的SCTP故障告警会恢复。当基站同一运营商下有一条承载S1Interface的SCTP链路(不包括IOPS特性使用的S1Interface的SCTP链路)状态恢复时，且该状态持续90秒（默认）一直可用时，则上报告警恢复。",话务处理,链路故障,设备全阻,业务受影响,基站S1控制面传输中断告警,,,否,否,109261083_10.154.17.139,2019-09-14 16:30:10,2019-09-14 17:07:30,湖南省,2012,双牌县,永州双牌纱帽岭HL-D3900290476PT,,永州双牌纱帽岭HL-D3900290476PT,,"NeType: BTS3900 LTE| NeLocation: 永州| vendor: 华为| neName: 永州双牌纱帽岭HL-D3900290476PT| alarmName: 基站S1控制面传输中断告警| alarmLocation: eNodeB名称=永州双牌纱帽岭HL-D3900290476PT, 运营商索引=0| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=290476",已清除,2095062616,eNodeB,华为,1568478610,2240,131
标准,6,25,1400,32004,SPI_LOS,1,,1,V2.0 R5 Build04.20.05.28 sp10,设备原始告警,40Gbit/s,,2,0401-024-031-10-000003,SDH物理接口信号丢失（STM-256信号）,通信,端口,无影响,可能业务受影响,SPI_LOS,,,是,否,CEZ-OTNM2000-1-P_69899_/rack=263425/shelf=1/slot=1034/port=1_SPI_LOS_2019-09-14 16:34:05,2019-09-14 16:34:05,2019-09-14 17:32:36,湖南省,2004,北湖区,郴州技术监督局 [17-11],,郴州技术监督局 [17-11]-1-0a-O155_2B-01,,CEZ-OTNM2000-1-P:69899:/rack=263425/shelf=1/slot=1034/port=1,已清除,2094939182,SDH,烽火,1568478845,3511,5
标准,1,15,929,929,NE3SWS AGENT NOT RESPONDING TO REQUESTS,9047,,1,TL18&SRAN18&TL18A&SRAN18A,设备原始告警,,,2,0103-002-006-10-003426,未收到网元告警,输入输出外部设备,外部告警,设备全阻,业务全阻,未收到网元告警,,,否,否,1043698_10.154.26.177,2019-09-14 16:38:41,2019-09-14 16:49:33,湖南省,2011,通道县,huhtdzhongtuangaosuNBNF-AirScale408773PT,,huhtdzhongtuangaosuNBNF-AirScale408773PT,,PLMN-PLMN/MRBTS-408773,已清除,2094956054,eNodeB,诺基亚,1568479121,652,33
标准,6,5,1403,32004,MUT_LOS,1,,1,U2000V2R16,设备原始告警,速率无关,资源未取到,1,0403-007-033-10-000058,传输告警,通信,端口,无影响,可能业务受影响,MUT_LOS,,,否,否,ZZH-U2000-21-P_70176514,2019-09-14 16:40:29,2019-09-14 20:01:53,湖南省,2002,炎陵县,1075-炎陵县桃源洞(炎陵县乡镇汇聚环)-OTN,,1075-炎陵县桃源洞(炎陵县乡镇汇聚环)-OTN-1-2子架-03-F2OBU(3053)-04,,ZZH-U2000-21-P:525363:/rack=1/shelf=525363/slot=203/domain=wdm/port=4,已清除,2094962941,OTN,华为,1568479229,12084,22
标准,6,5,1403,32004,MUT_LOS,1,,1,U2000V2R16,设备原始告警,速率无关,OA盘,1,0403-007-033-10-000058,传输告警,通信,端口,无影响,可能业务受影响,MUT_LOS,,,是,否,ZZH-U2000-21-P_70176558,2019-09-14 16:40:48,2019-09-14 18:41:53,湖南省,2002,炎陵县,1073-炎陵县沔渡(炎陵县乡镇汇聚环)-OTN,,1073-炎陵县沔渡(炎陵县乡镇汇聚环)-OTN-1-0-4-TNF2OBU (TNF2OBU01)-1,,ZZH-U2000-21-P:525361:/rack=1/shelf=525361/slot=4/domain=wdm/port=1,已清除,2094964175,OTN,华为,1568479248,7265,22
标准,8,713,32414,32414,市电停电,92001,传输节点,紧急,,设备原始告警,,,2,0500-000-092-10-000025,市电有无,市电异常告警,交流智能电表、直流智能电表,无影响,无影响,市电停电,,,否,否,110000086513,2019-09-14 16:43:17,2019-09-14 17:31:18,湖南省,2004,北湖区,郴州北湖区城南故事业务汇聚数据机房,,郴州北湖区城南故事业务汇聚数据机房,,,已清除,2094975509,,,1568479397,2881,4
标准,1,5,929,929,基站时钟失步告警,29251,,MAJOR,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000268,当时钟失步检测特性检测本站发生时钟失步故障或疑似发生时钟失步故障时，产生此告警。当人工恢复时钟失步基站后，手动清除网管失步或失步嫌疑列表中的基站，告警自动清除。,中继与传输,同步时钟故障,可能设备局部故障,可能业务受影响,基站时钟失步告警,,,否,是,109260879_10.154.17.139,2019-09-14 16:43:18,2019-09-14 17:57:17,湖南省,2012,蓝山县,永州蓝山排田HL-D3900290200PT,,永州蓝山排田HL-D3900290200PT,,"NeType: BTS3900 LTE| NeLocation: 永州| vendor: 华为| neName: 永州蓝山排田HL-D3900290200PT| alarmName: 基站时钟失步告警| alarmLocation: eNodeB名称=永州蓝山排田HL-D3900290200PT, 小区双工模式=TDD, 具体问题=时钟失步嫌疑| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, eNodeBId=290200",已清除,2094972698,eNodeB,华为,1568479398,4439,10
标准,1,5,929,929,基站S1控制面传输中断告警,29213,,CRITICAL,BTS3900BTS5900 V100R013C10SPC150,设备原始告警,,,1,0103-007-006-10-000255,"当基站同一运营商下所有承载S1Interface的SCTP链路（链路个数不少于2条，且不包括IOPS特性使用的S1Interface的SCTP链路）状态异常，产生此告警。该告警产生时,该运营商已产生的S1接口故障和承载S1接口的SCTP故障告警会恢复。当基站同一运营商下有一条承载S1Interface的SCTP链路(不包括IOPS特性使用的S1Interface的SCTP链路)状态恢复时，且该状态持续90秒（默认）一直可用时，则上报告警恢复。",话务处理,链路故障,设备全阻,业务受影响,基站S1控制面传输中断告警,,,否,否,228886813_10.154.17.69,2019-09-14 16:43:20,2019-09-14 18:22:13,湖南省,2006,赫山区,益阳赫山区益马高速大桥村HL-D3900398089PT,,益阳赫山区益马高速大桥村HL-D3900398089PT,,"NeType: BTS3900 LTE| NeLocation: 益阳| vendor: | neName: 益阳赫山区益马高速大桥村HL-D3900398089PT| alarmName: 基站S1控制面传输中断告警| alarmLocation: eNodeB名称=益阳赫山区益马高速大桥村HL-D3900398089PT, 运营商索引=0| appendInfo: 基站制式=L, 影响制式=L, 部署标识=NULL, 累计时长(s)=90, eNodeBId=398089",已清除,2095345194,eNodeB,华为,1568479400,5933,131
标准,6,5,1403,32004,ODU_SNCP_PS,1-12541,,2,U2000V2R16,设备原始告警,速率无关,线路盘,2,0403-007-033-10-000204,ODU SNCP保护倒换,通信,倒换,可能设备局部故障,可能业务受影响,ODU_SNCP_PS,,,是,否,YIY-U2000-21-P_46137344,2019-09-14 16:45:28,2019-09-14 16:55:33,湖南省,2006,赫山区,42-益阳赫山区益阳大道移动大楼-HW郊外环9-OTN,,42-益阳赫山区益阳大道移动大楼-HW郊外环9-OTN-1-3-1-TN53NQ2 (TN53NQ201-84C)-1,,YIY-U2000-21-P:655402:/rack=1/shelf=655402/slot=1/domain=wdm/port=1,已清除,2094981099,OTN,华为,1568479528,605,28
